hotel_name,rating,review_content
anantara-tangalle-peace-haven-resort-amp-spa, 8.8 ,"The pool bar staff and Uppul were really friendly and always remembered our names. Uppul always took care of us and came to say hello everytime he saw us. As we were on our honeymoon, we had a private dinner on the beach which was just perfect."
anantara-tangalle-peace-haven-resort-amp-spa, 9.6 ,"Beautiful villa, beautiful location, friendly staff, great food, amazing beach. The service was sometimes a little over-zealous"
anantara-tangalle-peace-haven-resort-amp-spa, 10 ,"The hotel resort feels fantastic in every way! Design, comfort, cleanliness, ambience of the whole place plus very well trained & all-the-time smily staff make it a true paradise on earth! Our beach access room was stylish, spacious, comfortable and super clean! Unique towel animals made for us everyday after cleaning by housekeeping:) Food was fresh, delicious cooked and we really enjoyed themed dinner nights at the main buffet - Sri Lankan nights were TOP! Service at the hotel is amazing, they truly go the extra mile to make tou feel welcome, appreciated and keep you comfortable at all times. Thank you Rohan, Jeeva, Krishan and all other members of staff:) "
anantara-tangalle-peace-haven-resort-amp-spa, 10 ,"The whole experience was awesome, great staff and superb location."
anantara-tangalle-peace-haven-resort-amp-spa, 8.3 ,Butler Rohnan very helpful! Drinks and spa very expensive
anantara-tangalle-peace-haven-resort-amp-spa, 10 ,"The staff were incredibly friendly and helpful. Beautiful surroundings. The breakfast buffet was great, lunches at the pool were tasty and dinners were magnificent."
anantara-tangalle-peace-haven-resort-amp-spa, 9.6 ,"This place is beautiful, a perfect place to relax after a busy travelling holiday.The food is incredible, service is friendly, the rooms are spacious, the fitness facilities & two pools are fantastic & the beach is pristine. N/A"
anantara-tangalle-peace-haven-resort-amp-spa, 10 ,"Amazing service, surroundings & facilities. By far the best hotel experience in Sri Lanka. Can only recommend people to go there. It is an experience!  All was good! "
anantara-tangalle-peace-haven-resort-amp-spa, 10 ,Beautiful landscapes and fantastic service 
anantara-tangalle-peace-haven-resort-amp-spa, 10 ,Indian Chef Deepak was great and left no stone unturned in making our experience wonderful.
anantara-tangalle-peace-haven-resort-amp-spa, 9.6 ,"Absolutely loved our stay, the staff were genuinely so kind and helpful. The resort was so beautiful and clean! The food was delicious! Perfect place for both families and couples!"
anantara-tangalle-peace-haven-resort-amp-spa, 10 ,The staff are friendly and the villa we stayed at is beyond amazing.I will definitely come back 
anantara-tangalle-peace-haven-resort-amp-spa, 10 ,Great property in a beautiful location. Friendly staff and excellent food and drink. Spacious rooms well fitted. Tours to local attractions are slightly overpriced.
anantara-tangalle-peace-haven-resort-amp-spa, 10 ,Everything was perfect from the minute I walked in. It was the perfect escape and the staff were incredibly helpful. The food was great and the villa had everything you could need. Honestly one of the best hotels I’ve stayed in for a long time. It was also perfect for a solo traveller - I honestly didn’t want to leave the hotel 
anantara-tangalle-peace-haven-resort-amp-spa, 9.2 ,"Thank you for the nice stay! Hotel is beautiful, staff is very friendly, everything is clean and food was very tasty!
And of course ocean and nature are just amazing!
 Far from the airport (4,5 h drive)"
anantara-tangalle-peace-haven-resort-amp-spa, 9.2 ,The Hospitality is the best.
anantara-tangalle-peace-haven-resort-amp-spa, 7.9 ,My selection was good for room because the villa was perfect. I order some food and they brought almost after 45 min. Order was burger for kids.
anantara-tangalle-peace-haven-resort-amp-spa, 10 ,"The resort is much more beautiful than the pictures give away. Incredibly lush and serene resort, we didnt leave the property during our 5 night stay...  Recommended! The food quality for dinners at the restaurants was inconsistent."
anantara-tangalle-peace-haven-resort-amp-spa, 10 ,"It was so beautiful and amazing, honestly can’t get over it, literally everything was perfect."
anantara-tangalle-peace-haven-resort-amp-spa, 8.3 ,"Spa service, special dinners, palm trees Occasional staff inattentive such as seats by the water not being able to get towels, waiting to get initial service when staff did not seem busy, ex. Ordering water."
anantara-tangalle-peace-haven-resort-amp-spa, 10 ,"Everything
Staff, location, the property, food, beach, pool
Super good. Nothing to not like. "
anantara-tangalle-peace-haven-resort-amp-spa, 10 ,"Check in and Check out experience with traditional danceThe structure itself is stunning and the position which is located create the dreamExcellent food at the Italian restaurant perfectly managed by the Chef ValentinoYoga and meditation course Breakfast can be improved not in terms of options but in terms of presentation"
anantara-tangalle-peace-haven-resort-amp-spa, 10 ,I have already post my review as we stayed 3 nights and then extended one more. Everything is excellent and beyond! Nothing.
anantara-tangalle-peace-haven-resort-amp-spa, 10 ,"This place is really a piece of heaven. We need some days to rest after 2 weeks visiting and travelling through the rest of the country. The last week in Sri Lanka we split between Tangalle, Mirissa and Galle. Initially we thought we will stay only 3 nights here but we booked an extra night and still we did not want to leave at all. But we had to stick to our plans although when we arrived in Mirissa ( don’t worry Mirissa is lovely too) we were thinking to coming back for 3 more nights. That much we liked it here. Everything was exceptional: services, beautiful comfortable big rooms, infinity pools, tasty breakfast with plenty of choices and excellent facilities. We swam, played table tennis, court tennis and used the gym, too. No matter where you are the views are to die for. The hotel is in the middle of a little oasis full of trees, palm trees and wildlife with exit to the Indian ocean beach with golden white sands and shadow from tall coconut trees. 
Also we were given early check in/ late check out. That was very welcomed. Everything was perfect. Just a few remarks for other visitors. The staff is very willingly to please you and make sure you get best experience. Sometimes it may feel a little bit too much but we met exactly the same behavior at all our accommodations in Sri Lanka and figured out that it is more like a tradition when they have guests. It is a way to express hospitality. "
anantara-tangalle-peace-haven-resort-amp-spa, 10 ,"First when we arrived we had a warm welcoming. The check-in process did not take more than 3 minutes. We had a nice hotel tour with Mr. Yohan who really covered the small details, he even gave us Bose speaker so we can use it during our stay. The hotel facilities were very well maintained. We stayed in a garden view villa which had a private swimming pool. Everything concerns the villa was perfectly made & Also it was very clean. Staff were very well trained and they were so nice with us and with the other guests. If you are looking for a luxurious & relaxing 5 star hotel in Sri Lanka, this the place you want to be. I think it would be nicer if there was some lights facing the ocean at night. "
